Sexo;Edad;Nacionalidad;Viaja_solo;Viaja_pareja;Viaja_hijo;Viaja_amigos;Viaja_otros;Noches;Tipo_alojamiento;Coste_vuelos;Coste_alojamiento;Gastos;Horas_fuera_alojamiento;Visitas_totales_Islas;Visitas_total_GC;Calificacion;Repetiria;Nivel_educativo;Situacion_laboral;Ingresos;Personas_hogar;Cuatrimestre;Año
1;68;España;No;Si;No;No;No;11;2;300;900;300;7;18;2;3;10;4;7;2;2;Q4;2022
6;38;España;No;Si;No;No;No;4;6;200;500;840;8;2;2;3;8;4;1;2;2;Q4;2022
1;28;Alemania;No;Si;No;No;No;7;4;500;1.000;674;5;5;5;4;10;4;4;2;2;Q4;2022
6;38;España;Si;No;No;No;No;3;4;380;150;200;12;4;3;4;10;4;1;4;1;Q4;2022
1;56;Alemania;No;Si;No;No;No;14;1;1.500;4.000;2000;2;3;0;3;8;4;2;4;2;Q4;2022
6;39;Otros;No;Si;No;No;No;6;2;150;400;100;12;5;1;5;10;4;1;1;2;Q4;2022
6;38;España;No;No;Si;No;No;4;1;1.500;3.000;1000;10;3;1;2;6;4;1;3;6;Q4;2022
6;30;Alemania;No;Si;No;No;No;7;4;350;566;350;4;10;3;3;9;4;1;2;1;Q4;2022
1;29;Alemania;No;No;No;Si;No;7;4;2.100;2.200;1000;4;1;0;4;10;3;1;2;2;Q4;2022
6;62;Paises Bajos;No;Si;No;No;No;14;4;400;1.400;400;14;25;1;3;10;3;2;2;1;Q4;2022
6;59;Alemania;No;Si;No;No;No;9;6;850;650;400;6;2;2;2;2;3;1;3;2;Q4;2022
1;37;Irlanda;No;Si;No;No;No;12;2;1.318;3.100;500;4;3;3;3;9;4;1;4;2;Q4;2022
6;49;Alemania;No;Si;No;No;No;17;4;1.200;4.000;2500;9;20;20;3;10;4;2;1;5;Q4;2022
6;18;Alemania;No;No;No;No;Si;7;5;600;2.000;0;2;3;1;3;8;3;6;4;5;Q4;2022
1;53;Alemania;No;Si;No;No;No;7;1;700;1.300;800;8;10;10;3;10;4;1;3;2;Q4;2022
6;48;Alemania;No;Si;No;No;No;12;1;3.000;3.000;300;6;7;7;3;9;3;3;4;2;Q4;2022
1;74;Alemania;Si;No;No;No;No;9;2;500;2.500;1990;7;4;1;4;9;4;2;4;3;Q4;2022
6;30;Otros;No;No;No;No;Si;10;3;457;30;500;5;4;2;5;10;4;6;1;4;Q4;2022
1;38;Irlanda;No;No;Si;No;No;7;4;1.500;1.800;4000;6;2;1;4;8;4;1;3;4;Q4;2022
6;29;Noruega;No;Si;No;No;No;8;4;433;770;130;2;25;25;3;10;3;1;3;2;Q4;2022
6;60;Otros;No;Si;No;No;No;14;2;674;963;138;5;6;6;4;9;4;7;3;2;Q4;2022
6;78;Noruega;No;No;No;Si;No;14;4;289;700;897;9;6;1;3;8;4;1;3;2;Q4;2022
6;80;Noruega;Si;No;No;No;No;35;4;626;1925;1000;10;5;4;3;8;3;2;1;1;Q4;2022
1;41;España;Si;No;No;No;No;1;3;127;63;131;2;3;2;5;10;4;1;3;4;Q4;2022
6;23;España;Si;No;No;No;No;5;3;90;445;189;8;11;3;3;9;4;1;1;2;Q4;2022
1;28;España;No;Si;No;No;No;5;2;86;425;100;3;4;4;3;10;4;1;1;2;Q4;2022
1;47;España;Si;No;No;No;No;5;4;50;280;650;12;12;10;3;5;3;1;2;1;Q4;2022
6;30;Otros;Si;No;No;No;No;14;5;203;532;1000;12;10;7;5;10;4;5;1;3;Q4;2022
6;64;España;No;No;No;Si;No;5;6;350;300;200;3;4;4;3;10;4;1;3;2;Q4;2022
6;56;España;No;No;No;No;Si;9;5;54;379;100;12;2;1;3;10;4;1;1;2;Q4;2022
6;24;España;No;No;No;Si;No;3;2;49;295;345;2;4;2;3;7;4;1;1;1;Q4;2022
6;42;España;Si;No;No;No;No;4;2;120;300;320;15;2;2;5;10;4;4;1;4;Q4;2022
1;40;España;No;Si;No;No;No;5;2;180;800;500;12;4;1;4;8;3;1;2;2;Q4;2022
6;41;Otros;No;Si;No;No;No;7;4;189;900;1000;9;5;3;4;8;4;1;1;1;Q4;2022
6;37;España;No;Si;No;No;No;7;6;180;230;690;10;2;1;3;6;3;1;1;3;Q4;2022
1;73;Suecia;No;Si;No;No;No;21;2;622;3400;2000;6;12;4;3;8;3;11;2;2;Q4;2022
6;40;España;No;No;No;Si;No;5;4;1200;2400;3300;7;2;2;4;10;4;1;3;1;Q4;2022
1;55;España;No;No;Si;No;No;5;4;300;520;1050;15;8;5;5;9;4;1;3;4;Q4;2022
6;44;España;No;No;No;Si;No;4;4;210;230;260;12;2;0;4;10;4;1;3;1;Q4;2022
1;34;España;No;Si;No;No;No;4;3;300;1.000;0;15;2;0;2;10;2;1;1;4;Q4;2022
6;30;Finlandia;Si;No;No;No;No;3;4;100;50;290;5;3;2;4;10;4;2;1;1;Q4;2022
1;26;España;No;Si;No;No;No;4;4;100;300;300;9;4;4;5;10;4;2;1;2;Q4;2022
1;29;España;Si;No;No;No;No;1;2;300;140;60;2;2;0;4;9;4;1;3;1;Q4;2022
1;47;España;No;Si;No;No;No;5;2;150;600;480;9;2;2;3;9;4;2;1;3;Q4;2022
6;58;Reino Unido;No;Si;No;No;No;5;1;115;804;1500;6;3;3;5;8;4;2;4;3;Q4;2022
6;30;Otros;No;Si;No;No;No;7;6;115;370;500;9;2;0;4;10;4;1;3;2;Q4;2022
1;39;Otros;No;Si;No;No;No;10;4;170;650;750;12;1;0;4;10;4;2;2;2;Q4;2022
6;63;Irlanda;No;Si;No;No;No;9;2;1800;1800;900;8;9;1;5;10;4;1;4;2;Q4;2022
6;58;Irlanda;No;Si;No;No;No;7;2;1300;1500;696;2;12;7;3;10;4;1;2;2;Q4;2022
6;47;Irlanda;No;Si;No;No;No;7;6;800;600;1320;6;2;2;3;10;4;1;3;2;Q4;2022
1;61;Irlanda;No;Si;No;No;No;7;2;1300;1100;1000;12;20;10;3;10;4;1;3;2;Q4;2022
1;51;Irlanda;No;No;Si;No;No;9;2;1600;2.733;250;2;12;12;4;10;4;1;4;3;Q4;2022
1;64;Suecia;No;Si;No;No;No;14;5;1840;1738;1530;8;25;25;3;10;3;1;4;6;Q4;2022
6;64;Suecia;Si;No;No;No;No;6;1;583;1.227;420;4;5;2;5;9;4;2;4;1;Q4;2022
6;53;Suiza;No;No;Si;No;No;6;3;457;457;576;8;16;16;3;10;4;1;2;4;Q4;2022
6;63;Suiza;No;No;Si;No;No;7;4;2194;640;921;2;2;1;3;10;3;1;3;2;Q4;2022
1;52;Suiza;No;No;Si;No;No;6;4;2742;1.097;1440;8;2;1;3;8;4;3;4;5;Q4;2022
1;39;Alemania;No;No;Si;No;No;5;3;2000;4.000;8000;10;10;2;3;9;2;2;4;3;Q4;2022
6;51;Suiza;No;No;Si;No;No;7;2;594;2.742;1020;1;5;4;4;7;4;3;3;3;Q4;2022
6;46;Suiza;No;No;Si;No;No;14;5;2011;1.279;1382;5;4;4;3;10;4;2;3;2;Q4;2022
6;47;Suiza;No;No;Si;No;No;7;4;110;1400;600;3;2;2;3;10;4;1;4;4;Q4;2022
1;38;Alemania;No;No;Si;No;No;10;2;700;2.300;700;6;3;1;3;10;3;1;3;4;Q4;2022
1;50;Francia;No;Si;No;No;No;7;4;300;700;610;7;1;1;4;10;4;1;4;2;Q4;2022
6;59;España;Si;No;No;No;No;7;4;218;207;200;7;2;0;5;9;4;2;1;3;Q4;2022
6;40;Otros;No;No;Si;No;No;14;5;5800;3.867;10230;13;4;2;4;9;4;4;4;2;Q4;2022
6;31;Reino Unido;No;No;No;Si;No;5;2;308;1.146;345;1;3;3;3;10;4;1;4;2;Q4;2022
6;49;Bélgica;No;Si;No;No;No;8;5;720;420;2020;4;20;20;3;10;4;1;4;4;Q4;2022
1;53;Alemania;No;Si;No;No;No;8;4;600;500;1300;2;10;10;3;10;4;1;3;3;Q4;2022
1;46;Bélgica;No;No;Si;No;No;8;6;1000;940;1500;9;3;3;3;7;4;3;4;5;Q4;2022
1;50;España;No;Si;No;No;No;7;5;250;750;1000;8;2;0;3;10;4;1;4;2;Q4;2022
6;26;Otros;No;No;No;Si;No;5;5;1300;700;1620;12;3;3;4;8;4;4;2;2;Q4;2022
6;49;España;No;No;No;No;Si;15;1;600;4.000;0;3;8;0;4;9;4;1;1;2;Q4;2022
6;33;Francia;No;Si;No;No;No;12;6;750;800;1235;7;1;1;4;10;4;1;3;2;Q4;2022
1;59;Francia;Si;No;No;No;No;15;6;300;600;309;10;19;10;3;10;4;1;2;2;Q4;2022
1;49;Francia;No;No;Si;No;No;7;2;2000;1.000;640;8;2;1;4;7;4;1;3;4;Q4;2022
1;57;Francia;Si;No;No;No;No;8;4;665;780;500;12;20;20;3;10;4;1;4;1;Q4;2022
1;29;España;No;No;No;Si;No;2;2;5700;950;100;10;4;4;3;6;4;1;2;2;Q4;2022
6;29;España;No;Si;No;No;No;3;6;100;630;498;15;6;3;5;10;4;1;2;2;Q4;2022
6;63;España;No;Si;No;No;No;20;6;293;1.130;2700;14;7;2;3;10;4;1;3;2;Q4;2022
6;43;España;No;No;No;No;Si;3;4;600;257;1200;9;5;5;3;6;3;1;1;2;Q4;2022
6;38;España;No;No;No;Si;No;10;6;200;300;500;5;2;2;5;10;4;1;4;2;Q4;2022
1;51;España;No;Si;No;No;No;7;2;300;700;300;5;8;3;3;10;4;1;3;3;Q4;2022
6;21;Bélgica;No;Si;No;No;No;7;2;874;1.063;310;5;13;13;4;8;3;6;2;3;Q4;2022
1;48;Bélgica;No;Si;No;No;No;6;1;380;1.400;400;5;20;14;3;10;4;1;4;4;Q4;2022
1;74;Noruega;No;Si;No;No;No;17;2;600;1.700;740;6;15;15;3;10;4;1;3;1;Q4;2022
1;32;Noruega;No;No;Si;No;No;3;2;1636;645;1680;5;1;1;3;5;4;4;3;4;Q4;2022
6;61;Noruega;No;Si;No;No;No;7;2;1251;1.588;895;8;3;1;3;10;4;1;4;2;Q4;2022
6;39;Paises Bajos;No;Si;No;No;No;7;2;1000;1.200;800;12;15;4;3;10;4;1;3;2;Q4;2022
6;48;Italia;No;Si;No;No;No;15;4;600;1.000;1000;5;7;2;3;10;3;2;2;2;Q4;2022
1;45;España;No;No;Si;No;No;6;4;80;600;350;5;7;3;3;10;3;4;2;3;Q4;2022
1;48;Italia;No;Si;No;No;No;8;3;350;1.450;330;13;3;1;3;6;4;1;3;2;Q4;2022
6;63;Italia;No;Si;No;No;No;14;5;800;750;1200;10;5;4;5;10;3;3;2;3;Q4;2022
1;31;España;Si;No;No;No;No;5;3;88;250;300;12;8;8;4;10;3;1;1;2;Q4;2022
6;44;España;Si;No;No;No;No;2;2;150;170;205;12;10;7;3;7;4;2;2;3;Q4;2022
6;49;España;No;Si;No;No;No;8;4;300;500;190;8;5;1;4;10;4;1;4;2;Q4;2022
1;34;España;No;No;No;Si;No;12;3;130;529;2050;8;3;1;3;10;3;1;1;1;Q4;2022
6;47;España;No;Si;No;No;No;4;2;150;700;490;12;2;2;4;10;3;1;2;2;Q4;2022
6;40;España;No;Si;No;No;No;3;2;150;490;415;10;3;1;5;10;4;1;2;4;Q4;2022
1;52;España;Si;No;No;No;No;7;1;170;1.450;450;8;3;3;3;9;4;1;4;1;Q4;2022
1;46;España;No;No;Si;No;No;2;4;200;300;134;10;7;6;2;6;4;1;3;3;Q4;2022
6;27;España;No;No;No;No;Si;7;1;690;1.813;730;3;3;1;5;9;4;2;2;2;Q4;2022
6;31;Alemania;No;Si;No;No;No;7;6;600;600;234;9;8;3;3;10;4;1;4;2;Q4;2022
6;53;Alemania;No;Si;No;No;No;7;1;700;3000;500;3;4;1;4;7;4;1;4;2;Q4;2022
6;39;Alemania;No;No;No;Si;No;9;6;324;300;308;8;1;1;4;10;4;1;4;1;Q4;2022
6;44;España;No;No;Si;No;No;8;3;700;1.200;20;12;5;2;3;10;4;3;2;4;Q4;2022
1;50;Irlanda;No;No;Si;No;No;7;1;1.000;2.200;670;4;3;1;4;10;4;1;4;4;Q4;2022
6;30;Otros;No;Si;No;No;No;5;2;340;600;910;8;6;1;3;7;4;11;4;4;Q4;2022
1;55;Alemania;No;Si;No;No;No;11;4;880;1.100;1000;2;9;7;3;10;4;1;3;2;Q4;2022
6;32;Otros;No;Si;No;No;No;7;4;624;624;958;2;2;2;4;10;4;7;4;3;Q4;2022
6;66;Finlandia;No;No;Si;No;No;10;5;2.000;960;1275;4;13;13;3;10;3;1;3;2;Q4;2022
6;58;Finlandia;No;No;No;Si;No;12;5;1.100;1.200;2000;4;10;10;3;10;1;1;2;2;Q4;2022
6;35;España;No;No;No;Si;No;4;4;75;90;150;15;5;2;3;10;4;1;1;1;Q4;2022
1;55;España;No;Si;No;No;No;7;5;140;650;540;2;3;2;5;10;4;2;1;2;Q4;2022
1;35;España;No;No;No;Si;No;5;2;170;827;395;6;4;1;4;10;4;1;2;1;Q4;2022
6;33;España;No;Si;No;No;No;4;4;678;3586;6370;10;7;2;3;9;4;1;2;2;Q4;2022
6;42;Alemania;No;No;No;Si;No;7;2;500;1200;300;6;2;2;4;10;4;1;1;2;Q4;2022
6;65;España;No;Si;No;No;No;6;2;200;500;342;8;6;4;5;10;4;7;2;2;Q4;2022
1;41;Alemania;No;No;No;No;Si;5;4;52;230;300;8;4;2;5;9;4;1;3;1;Q4;2022
1;43;Otros;No;No;No;Si;No;7;6;800;1600;100;12;4;2;4;10;4;1;4;5;Q4;2022
6;42;Reino Unido;No;No;Si;No;No;7;1;689;3389;1378;2;2;0;3;9;3;1;2;5;Q4;2022
1;29;Reino Unido;No;Si;No;No;No;5;2;96;437;460;12;2;0;3;8;4;1;2;2;Q4;2022
6;46;Reino Unido;No;No;Si;No;No;7;2;500;2000;400;14;4;4;3;10;4;2;2;5;Q4;2022
1;56;Irlanda;No;Si;No;No;No;7;2;900;1200;300;1;5;5;3;10;4;1;4;5;Q4;2022
6;56;Irlanda;No;Si;No;No;No;7;4;1400;750;720;5;5;5;5;10;4;1;3;2;Q4;2022
6;59;Irlanda;No;Si;No;No;No;7;1;800;2200;300;1;8;7;3;10;4;1;3;2;Q4;2022
6;41;Irlanda;No;No;No;No;Si;7;6;300;1000;400;10;10;10;3;10;4;1;4;4;Q4;2022
6;41;Irlanda;No;No;No;No;Si;7;4;1600;2500;2000;8;4;1;3;5;4;1;4;4;Q4;2022
6;56;Irlanda;No;No;Si;No;No;7;2;730;500;500;0;6;2;3;10;3;1;3;3;Q4;2022
6;57;Irlanda;No;No;No;Si;No;4;4;3500;1500;1120;7;1;1;3;10;4;1;2;3;Q4;2022
1;43;Francia;No;Si;No;No;No;6;1;1000;2000;550;6;5;1;5;10;4;1;4;4;Q4;2022
6;53;Irlanda;No;No;No;Si;No;6;2;1700;4000;1950;4;10;10;3;10;4;1;4;4;Q4;2022
6;59;Irlanda;No;Si;No;No;No;7;4;1255;961;200;3;10;4;3;9;3;10;4;2;Q4;2022
1;58;Irlanda;No;Si;No;No;No;7;2;1121;2150;250;2;10;10;3;10;4;1;4;2;Q4;2022
1;45;Alemania;No;No;Si;No;No;7;2;300;3.600;480;5;2;2;3;9;4;1;3;1;Q4;2022
6;53;Reino Unido;No;Si;No;No;No;7;2;646;1.095;690;3;3;2;3;1;3;10;2;2;Q4;2022
1;56;Otros;No;Si;No;No;No;21;3;1495;3108;5180;10;12;12;5;10;4;4;3;3;Q4;2022
1;64;Reino Unido;No;No;Si;No;No;4;4;345;287;517;12;7;1;3;10;4;1;3;1;Q4;2022
1;50;Reino Unido;No;No;No;No;Si;3;2;600;442;574;8;9;0;3;8;4;4;4;5;Q4;2022
6;39;Bélgica;No;No;Si;No;No;6;4;1500;2000;200;2;3;3;3;9;4;1;2;4;Q4;2022
1;36;Bélgica;No;No;Si;No;No;7;1;3000;5.000;3000;2;4;1;3;10;4;4;4;4;Q4;2022
6;22;Bélgica;No;No;No;No;Si;7;3;943;850;150;6;3;3;3;8;4;1;2;1;Q4;2022
1;46;Francia;Si;No;No;No;No;16;4;150;600;200;1;5;5;3;9;4;2;3;1;Q4;2022
6;26;Reino Unido;No;Si;No;No;No;7;4;458;801;880;14;10;10;3;10;3;1;2;3;Q4;2022
1;58;Suecia;Si;No;No;No;No;7;1;1267;12;80;4;5;2;3;3;3;1;4;4;Q4;2022
1;35;Otros;No;Si;No;No;No;6;5;229;458;1149;8;3;2;4;10;1;6;2;1;Q4;2022
1;34;Bélgica;No;Si;No;No;No;7;2;212;1.242;800;4;4;3;5;10;4;1;4;2;Q4;2022
1;72;Paises Bajos;No;Si;No;No;No;8;6;320;1.200;1250;7;20;0;4;10;4;7;2;2;Q4;2022
6;51;Reino Unido;No;Si;No;No;No;8;4;400;350;459;14;23;15;3;10;4;1;3;2;Q4;2022
6;26;Paises Bajos;No;Si;No;No;No;7;3;720;540;1025;12;1;1;4;7;4;6;2;2;Q4;2022
1;42;Paises Bajos;Si;No;No;No;No;2;3;300;290;201;9;3;3;3;8;4;1;3;1;Q4;2022
1;70;Finlandia;No;Si;No;No;No;7;4;650;199;387;3;6;2;3;6;3;7;2;2;Q4;2022
1;46;Finlandia;No;No;No;No;Si;7;2;1300;700;500;6;5;4;4;9;4;1;3;1;Q4;2022
6;31;Finlandia;No;Si;No;No;No;14;5;1200;500;1230;4;25;25;3;10;4;1;2;2;Q4;2022
1;60;Finlandia;No;Si;No;No;No;6;5;1000;600;1300;6;3;2;3;7;3;2;3;2;Q4;2022
6;59;Finlandia;No;Si;No;No;No;5;2;1200;800;280;2;7;5;3;10;3;1;2;2;Q4;2022
1;26;Finlandia;Si;No;No;No;No;2;2;250;300;17;3;5;2;3;5;4;1;4;2;Q4;2022
6;55;España;No;No;No;No;Si;3;6;360;330;910;15;2;1;5;10;4;1;2;3;Q4;2022
1;44;Italia;No;Si;No;No;No;3;1;50;1.260;330;8;3;2;3;8;4;1;3;2;Q4;2022
1;64;Suecia;No;Si;No;No;No;16;2;600;1.300;2300;15;10;10;3;10;3;7;3;2;Q4;2022
1;32;Suecia;No;Si;No;No;No;12;6;250;900;1486;2;20;20;3;10;4;4;4;2;Q4;2022
6;54;Alemania;No;Si;No;No;No;15;2;1300;3.500;700;15;8;6;3;10;4;1;4;2;Q4;2022
6;60;Alemania;No;No;No;Si;No;7;2;500;1.200;600;8;6;4;3;9;4;2;4;5;Q4;2022
6;32;Alemania;No;No;No;No;Si;10;4;460;400;500;8;15;10;3;10;4;1;3;2;Q4;2022
1;64;Alemania;No;Si;No;No;No;11;2;1000;1.600;100;8;1;0;5;10;3;7;4;2;Q4;2022
6;36;Suiza;No;No;No;No;Si;4;2;1.645;1.371;880;13;6;3;5;9;4;1;1;1;Q4;2022
6;18;Suiza;No;No;Si;No;No;7;2;823;2.011;368;10;5;5;5;10;4;1;4;2;Q4;2022
1;48;Suiza;No;No;Si;No;No;7;4;1.828;1.828;1842;8;13;11;3;10;3;4;4;3;Q4;2022
1;40;Alemania;No;No;No;Si;No;5;5;500;900;890;13;2;1;4;10;4;1;4;2;Q4;2022
1;60;Suiza;Si;No;No;No;No;10;3;640;274;212;10;8;8;3;10;4;1;2;1;Q4;2022
6;23;Finlandia;No;No;No;Si;No;5;4;200;350;227;4;9;7;4;8;4;1;1;1;Q4;2022
6;40;Alemania;No;No;Si;No;No;9;4;420;550;600;6;2;2;4;10;4;2;2;4;Q4;2022
6;40;Italia;No;No;No;No;Si;3;3;250;240;385;10;4;0;4;10;4;2;2;2;Q4;2022
1;46;Italia;No;Si;No;No;No;3;4;300;300;500;10;5;1;3;8;4;1;3;1;Q4;2022
6;29;Otros;Si;No;No;No;No;4;3;70;260;20;8;2;1;3;10;4;1;1;1;Q4;2022
1;33;Italia;No;Si;No;No;No;2;4;140;260;616;12;2;2;4;10;3;2;2;2;Q4;2022
1;38;España;Si;No;No;No;No;2;2;160;60;100;2;20;18;3;7;4;1;2;3;Q4;2022
1;27;España;Si;No;No;No;No;2;2;180;300;250;12;7;3;4;10;4;2;2;2;Q4;2022
1;42;Otros;No;Si;No;No;No;10;4;204;696;2000;12;2;1;4;10;4;1;1;1;Q4;2022
1;27;España;No;Si;No;No;No;3;3;150;200;161;12;2;2;3;8;2;2;2;1;Q4;2022
1;26;Otros;No;Si;No;No;No;3;4;90;150;424;2;4;1;4;10;4;1;2;2;Q4;2022
1;31;España;No;Si;No;No;No;4;2;185;980;1500;10;4;1;3;7;4;2;4;2;Q4;2022
1;50;España;No;No;No;Si;No;3;3;86;100;300;15;10;5;3;10;4;1;2;4;Q4;2022
6;49;Otros;No;No;Si;No;No;8;1;960;5.700;2000;8;11;3;5;10;4;1;3;4;Q4;2022
1;39;España;No;No;Si;No;No;4;6;400;1000;1560;12;3;1;4;9;3;1;4;3;Q4;2022
1;60;Alemania;No;Si;No;No;No;7;2;900;1.000;1000;6;10;3;4;9;4;2;4;2;Q4;2022
1;33;Otros;No;No;Si;No;No;7;2;1.598;1.650;1000;8;2;2;3;7;4;1;1;4;Q4;2022
6;46;Otros;No;Si;No;No;No;7;3;287;484;300;10;9;1;3;10;4;2;1;1;Q4;2022
1;59;Noruega;No;Si;No;No;No;32;6;1000;2.000;5000;10;17;17;4;10;3;1;4;2;Q4;2022
1;32;España;No;No;No;Si;No;7;3;236;1007;500;2;5;1;5;10;4;2;1;1;Q4;2022
1;69;Noruega;No;Si;No;No;No;14;1;1228;3850;292;10;6;4;3;10;4;7;4;2;Q4;2022
1;60;Noruega;No;Si;No;No;No;10;4;1444;963;389;15;5;5;3;9;4;1;4;2;Q4;2022
1;66;Noruega;No;Si;No;No;No;5;7;600;900;600;15;5;2;3;4;4;1;4;2;Q4;2022
6;45;Suiza;No;No;Si;No;No;10;5;2011;1097;1496;8;18;12;4;10;4;6;3;4;Q4;2022
6;65;Noruega;No;Si;No;No;No;8;4;674;1059;860;3;2;2;3;9;4;7;4;2;Q4;2022
6;50;Francia;No;Si;No;No;No;7;4;100;1000;500;8;2;1;3;6;4;1;3;3;Q4;2022
6;22;España;No;Si;No;No;No;4;5;1200;400;3000;12;2;0;3;10;4;1;4;2;Q4;2022
6;59;Noruega;No;Si;No;No;No;5;4;578;963;1342;8;2;2;3;5;4;2;4;2;Q4;2022
6;28;España;No;No;No;No;Si;7;3;130;500;500;6;4;2;3;8;4;1;3;2;Q4;2022
6;70;España;No;Si;No;No;No;8;6;330;800;700;12;3;1;4;8;4;7;2;3;Q4;2022
6;67;Suiza;Si;No;No;No;No;8;2;413;1148;660;8;3;2;3;8;3;4;3;1;Q4;2022
1;70;Alemania;No;Si;No;No;No;10;2;1434;17209;5786;7;13;10;3;5;2;1;2;2;Q4;2022
6;42;Alemania;No;Si;No;No;No;14;4;400;1200;500;4;13;10;3;9;3;1;4;2;Q4;2022
6;38;Reino Unido;No;Si;No;No;No;7;4;345;1036;1137;7;8;2;4;8;4;2;1;3;Q4;2022
6;68;Alemania;No;Si;No;No;No;37;6;770;3.250;1710;4;4;1;3;10;3;7;2;2;Q4;2022
6;29;España;No;No;No;No;Si;4;4;310;400;100;15;2;1;3;8;3;1;2;2;Q4;2022
1;30;España;No;No;No;No;Si;4;2;1300;828;200;12;6;4;3;8;4;1;3;1;Q4;2022
6;56;España;No;No;Si;No;No;4;3;666;1.200;420;10;2;1;3;7;4;5;1;2;Q4;2022
1;33;Otros;No;No;No;Si;No;3;1;500;500;200;12;2;2;5;10;4;1;4;3;Q4;2022
1;56;Alemania;No;Si;No;No;No;19;5;900;4200;900;14;1;0;3;10;4;1;4;2;Q4;2022
1;54;Alemania;No;Si;No;No;No;9;4;700;1500;1400;10;4;0;3;5;4;1;4;2;Q4;2022
6;34;Alemania;No;Si;No;No;No;4;6;250;250;200;7;10;2;3;10;1;5;4;2;Q4;2022
1;51;Reino Unido;Si;No;No;No;No;2;4;230;230;227;5;7;4;5;10;4;1;3;1;Q4;2022
6;62;España;No;Si;No;No;No;4;1;720;765;790;14;2;1;3;10;4;1;4;2;Q4;2022
6;55;Francia;No;No;No;No;Si;3;7;1160;1001;750;13;2;1;4;10;4;2;4;4;Q4;2022
1;53;Reino Unido;No;Si;No;No;No;7;2;472;1500;0;10;10;3;5;8;1;2;2;2;Q4;2022
6;35;España;No;No;No;No;Si;4;4;150;325;400;6;2;2;3;10;4;1;2;3;Q4;2022
1;38;España;No;Si;No;No;No;5;4;733;367;400;10;10;7;4;10;3;1;1;4;Q4;2022
1;34;Reino Unido;No;No;Si;No;No;7;1;109;2877;450;2;10;4;3;10;4;1;4;3;Q4;2022
1;18;Reino Unido;No;No;No;No;Si;7;2;1151;1956;0;1;10;2;3;8;3;6;4;4;Q4;2022
1;67;Reino Unido;No;No;Si;No;No;5;1;1496;2800;800;3;2;2;3;8;4;7;2;2;Q4;2022
6;26;Reino Unido;No;No;No;Si;No;5;1;758;3538;300;2;5;2;3;7;4;6;2;2;Q4;2022
6;34;Otros;No;Si;No;No;No;2;2;250;250;179;2;2;2;5;10;4;4;2;4;Q4;2022
6;50;Reino Unido;No;Si;No;No;No;11;4;1956;1700;2842;8;4;1;4;9;4;1;2;3;Q4;2022
1;59;Reino Unido;No;No;Si;No;No;7;5;921;1.036;1280;5;12;10;3;10;4;1;4;4;Q4;2022
6;46;Reino Unido;No;No;Si;No;No;3;1;630;653;455;3;9;0;5;9;4;1;2;2;Q4;2022
1;55;Reino Unido;No;Si;No;No;No;9;6;691;806;455;8;2;2;3;8;4;1;2;2;Q4;2022
6;31;España;No;No;No;Si;No;4;5;131;150;400;10;10;7;3;10;4;2;2;2;Q4;2022
1;54;España;No;No;No;No;Si;4;1;700;6500;500;3;20;14;3;10;4;1;4;1;Q4;2022
6;37;España;No;No;Si;No;No;4;1;1600;6500;1000;3;4;1;4;10;4;1;4;4;Q4;2022
6;53;España;No;No;No;No;Si;7;3;178;200;530;8;3;1;4;10;4;2;1;2;Q4;2022
1;42;España;Si;No;No;No;No;6;4;200;250;200;12;7;6;3;8;4;1;3;3;Q4;2022
6;68;Francia;No;Si;No;No;No;7;2;500;1.300;0;12;1;1;5;10;4;7;2;2;Q4;2022
1;54;Italia;No;Si;No;No;No;12;2;877;1.305;400;7;4;4;3;10;4;1;2;2;Q4;2022
6;58;España;No;Si;No;No;No;10;2;400;600;700;5;4;4;3;10;4;1;1;2;Q4;2022
1;75;Suiza;No;Si;No;No;No;4;4;425;1200;1300;15;12;12;3;10;4;7;2;2;Q4;2022
6;39;Otros;No;No;Si;No;No;5;4;800;1.500;480;10;15;10;5;8;3;2;1;5;Q4;2022
1;53;España;No;No;Si;No;No;6;4;300;650;410;7;18;10;3;10;4;2;3;3;Q4;2022
1;40;Italia;Si;No;No;No;No;8;4;690;1496;2273;10;14;14;4;10;4;1;3;3;Q4;2022
6;35;Reino Unido;No;Si;No;No;No;2;2;460;575;1364;7;2;1;4;8;4;1;4;2;Q4;2022
1;75;Reino Unido;No;Si;No;No;No;8;1;921;2.262;200;5;3;2;3;10;4;3;3;2;Q4;2022
6;53;Reino Unido;No;Si;No;No;No;9;2;1151;2.052;0;1;20;7;3;10;3;1;3;2;Q4;2022
6;30;Reino Unido;No;No;No;No;Si;7;4;403;460;200;5;4;2;4;10;4;1;2;1;Q4;2022
6;57;Reino Unido;No;No;Si;No;No;7;3;345;633;492;5;3;1;5;10;1;1;2;1;Q4;2022
1;18;Otros;No;No;No;Si;No;5;1;308;1.024;227;8;1;0;3;7;4;3;1;3;Q4;2022
1;55;Reino Unido;No;Si;No;No;No;17;4;69;691;1000;6;2;0;3;10;4;4;2;2;Q4;2022
1;51;Reino Unido;Si;No;No;No;No;11;4;276;806;341;8;10;10;5;10;1;1;2;1;Q4;2022
6;63;Reino Unido;No;No;No;No;Si;12;2;345;1.956;2935;7;3;0;3;9;4;1;4;2;Q4;2022
