Sexo;Edad;Nacionalidad;Viaja_solo;Viaja_pareja;Viaja_hijo;Viaja_amigos;Viaja_otros;Noches;Tipo_alojamiento;Coste_vuelos;Coste_alojamiento;Gastos;Horas_fuera_alojamiento;Visitas_totales_Islas;Visitas_total_GC;Calificacion;Repetiria;Nivel_educativo;Situacion_laboral;Ingresos;Personas_hogar;Cuatrimestre;Año
6;40;Reino Unido;No;No;Si;No;No;7;2;1.130;1.677;25;10;5;0;3;6;4;1;2;4;Q3;2019
1;34;Finlandia;No;No;Si;No;No;11;4;1.500;750;400;8;15;5;3;10;3;1;2;3;Q3;2019
6;47;España;Si;No;No;No;No;3;1;150;500;500;12;10;6;3;9;4;1;4;4;Q3;2019
6;57;España;No;Si;No;No;No;8;5;200;600;400;12;7;1;3;8;4;6;1;1;Q3;2019
6;49;España;No;Si;No;No;No;4;2;564;999;728;7;6;2;4;9;4;2;2;3;Q3;2019
1;30;Italia;Si;No;No;No;No;10;4;480;700;500;15;2;2;3;10;4;3;1;4;Q3;2019
1;58;Bélgica;No;No;No;Si;No;7;2;1.285;3.378;1.637;8;2;2;3;8;4;7;3;1;Q3;2019
6;45;Reino Unido;No;No;Si;No;No;7;4;550;816;338;12;2;2;3;7;4;1;2;3;Q3;2019
1;38;Otros;No;No;No;Si;No;7;5;292;449;760;6;3;1;5;10;4;2;1;3;Q3;2019
6;64;España;No;No;No;Si;No;5;4;170;280;3;9;3;1;3;10;4;7;2;4;Q3;2019
6;74;España;No;Si;No;No;No;10;2;1.033;1.829;578;8;7;3;3;10;2;7;1;2;Q3;2019
6;42;España;No;No;Si;No;No;7;3;528;935;290;2;3;1;3;10;2;1;1;3;Q3;2019
6;19;España;No;No;No;No;Si;8;3;200;1.300;140;24;1;1;3;8;4;4;2;3;Q3;2019
6;56;España;No;Si;No;No;No;7;3;420;743;738;11;4;0;3;10;3;2;1;2;Q3;2019
1;34;Irlanda;No;Si;No;No;No;7;4;450;1.200;1.500;3;2;2;3;7;4;1;4;1;Q3;2019
6;53;España;No;Si;No;No;No;7;2;585;1.035;750;14;5;3;3;10;2;1;2;3;Q3;2019
6;55;España;No;No;No;Si;No;10;2;383;679;638;8;1;0;5;8;4;1;3;3;Q3;2019
6;29;España;No;Si;No;No;No;5;2;365;647;336;12;6;1;5;9;4;1;2;2;Q3;2019
1;39;Reino Unido;No;No;Si;No;No;11;2;939;1.393;738;6;6;1;4;9;4;1;3;2;Q3;2019
6;40;Reino Unido;No;No;Si;No;No;10;2;1.256;1.862;438;8;1;0;5;10;4;1;2;4;Q3;2019
6;39;Otros;No;No;Si;No;No;7;4;1.030;1.527;318;13;1;0;4;8;4;1;2;4;Q3;2019
6;48;Reino Unido;No;No;Si;No;No;7;2;1.075;1.594;218;3;2;2;4;10;1;2;1;4;Q3;2019
6;51;Irlanda;No;No;No;No;Si;10;2;1.209;1.738;442;8;4;1;4;10;4;1;3;3;Q3;2019
6;28;Reino Unido;Si;No;No;No;No;5;2;305;453;20;1;3;3;3;7;4;1;2;4;Q3;2019
6;21;Reino Unido;No;Si;No;No;No;5;2;532;789;438;3;7;0;5;10;4;1;2;4;Q3;2019
1;40;Reino Unido;No;No;Si;No;No;10;3;1.075;1.594;738;10;1;1;5;10;4;1;2;4;Q3;2019
6;51;Reino Unido;No;No;No;No;Si;10;1;1.889;2.801;638;3;2;0;4;8;4;1;3;4;Q3;2019
6;45;Reino Unido;No;No;Si;No;No;7;1;678;1.006;0;2;2;2;3;10;3;1;3;3;Q3;2019
6;23;Reino Unido;No;Si;No;No;No;5;4;182;270;238;0;2;0;5;10;4;1;4;2;Q3;2019
6;57;Reino Unido;No;Si;No;No;No;10;2;668;991;908;8;4;4;3;8;4;1;4;1;Q3;2019
6;30;Irlanda;Si;No;No;No;No;5;4;400;300;400;4;2;2;4;7;4;1;3;2;Q3;2019
6;37;Reino Unido;No;No;Si;No;No;10;4;2.080;3.085;557;12;16;6;3;10;4;4;4;11;Q3;2019
6;44;Reino Unido;No;No;No;No;Si;10;1;1.301;1.930;1.138;12;1;1;4;10;4;6;1;2;Q3;2019
6;37;Reino Unido;No;No;Si;No;No;16;4;448;664;838;14;10;10;3;10;4;1;3;3;Q3;2019
6;43;Reino Unido;No;No;Si;No;No;7;3;2.567;3.807;138;12;1;1;3;8;1;3;1;6;Q3;2019
6;47;Irlanda;No;No;Si;No;No;10;5;1.300;1.022;1.618;2;4;2;3;10;4;1;4;5;Q3;2019
1;52;Reino Unido;No;No;No;No;Si;7;1;1.460;1.796;781;2;3;3;3;7;3;2;4;4;Q3;2019
6;48;Reino Unido;No;No;Si;No;No;10;2;1.403;2.246;1.673;4;4;4;3;8;4;2;4;5;Q3;2019
1;18;Reino Unido;No;No;No;No;Si;10;3;849;1.259;1.138;5;3;2;5;10;3;1;2;4;Q3;2019
1;33;Reino Unido;No;Si;No;No;No;7;3;528;783;1.142;10;4;1;4;7;4;1;2;2;Q3;2019
1;61;Reino Unido;No;No;No;Si;No;14;4;573;1.336;2.011;10;2;2;3;10;4;1;2;2;Q3;2019
1;43;Reino Unido;No;No;Si;No;No;7;3;849;1.259;584;4;2;2;3;8;1;1;2;4;Q3;2019
6;42;Otros;No;No;No;No;Si;6;4;487;722;472;1;1;1;4;10;4;1;3;3;Q3;2019
6;40;Otros;No;No;Si;No;No;8;5;351;521;1.618;16;1;1;4;10;1;2;2;3;Q3;2019
6;46;Reino Unido;No;No;Si;No;No;10;2;1.301;1.930;1.253;4;6;6;5;10;4;10;2;4;Q3;2019
1;39;Reino Unido;No;No;Si;No;No;14;3;1.663;2.466;638;11;3;0;5;10;1;2;1;5;Q3;2019
1;67;Irlanda;No;Si;No;No;No;14;3;480;800;900;6;5;5;4;10;4;2;2;2;Q3;2019
6;60;Reino Unido;Si;No;No;No;No;3;2;331;247;300;8;10;10;3;3;4;1;2;1;Q3;2019
1;49;Reino Unido;No;No;Si;No;No;13;3;1.235;1.269;2.565;3;5;5;3;8;4;1;4;5;Q3;2019
1;16;Alemania;No;No;Si;No;No;10;4;1.535;2.360;290;2;2;2;4;9;3;3;3;2;Q3;2019
1;31;Paises Bajos;No;No;Si;No;No;14;4;2.087;2.413;100;8;2;1;3;8;4;1;4;4;Q3;2019
1;19;Alemania;No;Si;No;No;No;13;3;473;727;50;7;2;0;5;10;4;1;3;2;Q3;2019
6;58;Alemania;No;Si;No;No;No;14;2;1.007;1.548;471;8;7;0;4;10;4;1;4;3;Q3;2019
6;43;Alemania;No;No;Si;No;No;16;4;1.535;2.360;275;1;2;1;3;10;4;1;4;3;Q3;2019
1;45;Paises Bajos;No;No;Si;No;No;20;3;2.008;2.322;420;1;6;6;3;10;3;1;3;5;Q3;2019
1;21;Alemania;No;Si;No;No;No;7;2;432;664;605;4;1;1;3;7;4;6;1;4;Q3;2019
6;39;España;No;No;Si;No;No;8;3;340;260;283;7;2;0;3;6;4;1;1;2;Q3;2019
1;54;Irlanda;No;Si;No;No;No;5;4;266;382;902;7;4;3;4;10;3;1;2;3;Q3;2019
1;51;España;No;Si;No;No;No;6;4;400;800;700;10;1;1;3;10;3;2;3;2;Q3;2019
1;36;Italia;No;No;Si;No;No;7;1;300;1.400;100;0;4;4;3;10;4;3;4;3;Q3;2019
1;46;Italia;No;Si;No;No;No;10;2;660;1.528;600;9;5;4;3;10;4;1;2;2;Q3;2019
6;50;Francia;No;Si;No;No;No;12;1;700;2.000;400;8;2;0;2;2;4;1;2;2;Q3;2019
1;52;Suecia;No;No;Si;No;No;12;4;2.700;1.200;2.860;14;15;1;3;7;4;2;4;4;Q3;2019
1;44;España;Si;No;No;No;No;2;3;327;87;100;16;25;25;3;10;4;4;3;4;Q3;2019
1;55;España;Si;No;No;No;No;3;2;433;767;550;10;10;10;4;10;4;1;3;6;Q3;2019
1;55;España;No;Si;No;No;No;12;4;200;800;600;10;3;3;3;8;4;1;3;2;Q3;2019
6;48;España;No;Si;No;No;No;10;3;170;540;1.175;14;7;1;4;9;4;1;2;2;Q3;2019
6;27;España;No;Si;No;No;No;6;4;180;320;300;6;1;1;3;7;4;1;1;1;Q3;2019
1;40;Alemania;No;No;Si;No;No;11;3;983;1.512;425;5;2;2;3;8;4;4;4;3;Q3;2019
1;30;Alemania;No;No;No;No;Si;14;2;2.717;4.179;2.445;6;14;6;3;9;4;1;1;1;Q3;2019
1;38;Alemania;No;No;Si;No;No;11;2;1.348;2.073;1.300;6;3;2;5;10;3;1;2;3;Q3;2019
6;27;Alemania;No;No;No;No;Si;11;3;904;1.391;1.005;6;1;1;5;10;4;1;3;4;Q3;2019
6;47;Italia;No;No;Si;No;No;7;2;1.357;2.424;217;4;3;1;4;10;4;2;3;3;Q3;2019
6;24;Alemania;No;Si;No;No;No;13;2;1.180;1.815;705;5;2;2;3;9;3;1;2;2;Q3;2019
1;49;Alemania;No;No;Si;No;No;8;2;1.379;2.121;200;4;1;0;3;7;3;1;2;4;Q3;2019
6;38;Alemania;No;No;Si;No;No;11;3;1.141;1.755;1.035;5;2;2;5;10;3;1;4;4;Q3;2019
1;41;Alemania;No;No;Si;No;No;13;2;1.613;2.482;205;3;4;1;3;7;3;1;2;13;Q3;2019
1;49;España;Si;No;No;No;No;7;6;160;285;651;7;10;10;3;10;3;1;3;1;Q3;2019
6;29;España;No;Si;No;No;No;8;3;920;1.700;79;1;4;4;3;9;4;1;3;2;Q3;2019
1;46;Italia;No;No;Si;No;No;7;2;1.572;2.809;469;15;4;1;3;10;4;1;4;5;Q3;2019
6;41;España;No;No;No;No;Si;5;3;564;999;438;15;6;5;3;10;4;1;2;2;Q3;2019
6;31;España;No;Si;No;No;No;6;2;361;639;325;8;5;5;3;7;4;1;1;2;Q3;2019
1;56;España;No;Si;No;No;No;10;4;289;511;690;7;12;4;2;0;4;1;3;2;Q3;2019
6;37;España;No;No;Si;No;No;5;3;250;294;440;2;1;1;4;8;4;1;1;4;Q3;2019
6;63;España;No;Si;No;No;No;10;2;370;1.883;600;8;3;1;3;7;4;1;1;2;Q3;2019
1;31;Otros;Si;No;No;No;No;8;6;550;180;1.000;15;2;0;3;10;4;2;3;4;Q3;2019
6;39;Francia;No;No;Si;No;No;7;2;1.012;2.184;804;10;3;0;3;9;4;1;3;4;Q3;2019
1;40;Francia;Si;No;No;No;No;7;2;514;878;389;8;2;2;3;6;4;1;2;1;Q3;2019
6;25;Francia;No;No;No;No;Si;7;2;1.266;2.734;1.320;4;3;1;2;5;4;4;4;2;Q3;2019
1;27;Francia;No;Si;No;No;No;8;2;1.000;1.000;300;7;1;1;3;8;4;1;2;2;Q3;2019
1;55;Italia;No;Si;No;No;No;7;1;1.321;2.360;619;12;2;1;2;0;3;4;4;2;Q3;2019
6;22;Francia;No;Si;No;No;No;7;1;1.000;1.167;185;12;5;2;3;7;4;6;2;2;Q3;2019
1;29;Francia;No;Si;No;No;No;8;4;412;888;600;4;2;2;3;8;3;1;2;2;Q3;2019
6;17;Alemania;No;No;No;No;Si;13;1;2.323;3.573;405;8;2;1;5;9;4;6;2;3;Q3;2019
6;19;Otros;No;Si;No;No;No;7;2;706;993;254;10;2;1;5;10;3;6;4;2;Q3;2019
6;43;Italia;No;No;Si;No;No;7;4;1.321;2.360;219;3;3;3;3;7;4;1;3;4;Q3;2019
1;33;Alemania;No;No;No;No;Si;10;2;1.259;1.936;505;7;3;1;3;9;4;1;3;1;Q3;2019
6;38;Reino Unido;No;No;No;No;Si;14;4;1.413;2.180;2.903;10;4;0;5;10;1;1;2;4;Q3;2019
6;28;Reino Unido;No;No;Si;No;No;7;5;337;600;1.115;0;5;5;3;10;3;3;4;4;Q3;2019
1;25;Italia;No;Si;No;No;No;7;4;800;200;200;15;2;1;3;10;4;2;3;3;Q3;2019
1;31;Reino Unido;Si;No;No;No;No;9;3;269;595;530;9;4;4;3;10;1;1;3;3;Q3;2019
1;38;Otros;No;No;No;No;Si;10;4;1.301;1.930;417;5;3;1;4;7;4;1;2;2;Q3;2019
6;42;Reino Unido;No;No;Si;No;No;7;4;1.347;600;1.650;10;2;2;4;10;1;2;2;4;Q3;2019
1;48;Dinamarca;No;No;Si;No;No;14;4;1.077;1.615;2.000;8;6;4;3;10;3;1;4;3;Q3;2019
6;19;Reino Unido;No;No;No;No;Si;10;4;2.109;8.821;600;7;5;1;3;9;1;4;2;2;Q3;2019
1;26;Reino Unido;No;No;No;No;Si;10;3;1.165;1.728;807;10;10;10;3;9;3;1;2;1;Q3;2019
6;53;Reino Unido;No;Si;No;No;No;5;4;319;326;532;5;12;12;3;10;4;1;1;1;Q3;2019
6;22;España;Si;No;No;No;No;5;4;65;97;303;3;1;0;4;10;3;1;1;2;Q3;2019
6;51;Reino Unido;No;No;Si;No;No;9;5;1.527;674;1.500;14;10;10;3;8;4;1;4;4;Q3;2019
6;35;Reino Unido;No;No;Si;No;No;10;4;758;1.125;1.138;10;5;1;3;6;3;1;2;6;Q3;2019
6;24;Italia;No;Si;No;No;No;10;4;1.027;1.219;1.338;7;4;4;3;9;4;1;2;4;Q3;2019
1;39;España;Si;No;No;No;No;2;2;900;500;500;5;7;2;4;10;4;1;2;1;Q3;2019
1;54;España;No;Si;No;No;No;2;2;423;390;300;18;20;5;3;8;4;1;3;4;Q3;2019
6;44;Otros;No;No;Si;No;No;2;4;1.300;1.900;469;6;9;0;4;10;4;1;1;4;Q3;2019
6;46;Otros;No;No;Si;No;No;1;6;2.346;587;2.982;6;1;1;3;6;4;2;1;4;Q3;2019
6;27;España;No;Si;No;No;No;4;2;400;750;250;10;3;1;3;9;4;1;2;2;Q3;2019
6;37;España;No;No;No;Si;No;9;4;824;1.176;385;15;5;1;4;10;3;1;1;1;Q3;2019
1;29;Alemania;Si;No;No;No;No;2;2;299;508;208;5;3;0;3;10;4;1;2;1;Q3;2019
1;44;Italia;Si;No;No;No;No;7;4;600;600;1.020;10;10;9;3;6;3;3;4;1;Q3;2019
1;33;Alemania;No;No;Si;No;No;24;2;7.341;12.467;193;16;15;10;4;10;3;1;2;4;Q3;2019
6;58;Suiza;No;Si;No;No;No;6;2;357;546;235;6;3;2;3;7;4;2;4;2;Q3;2019
6;62;Suiza;No;No;No;Si;No;14;4;514;785;900;12;2;1;5;8;3;2;4;4;Q3;2019
6;50;Dinamarca;No;Si;No;No;No;7;2;1.118;1.707;241;0;3;3;4;10;4;4;4;2;Q3;2019
1;54;España;No;No;Si;No;No;12;4;2.116;3.747;538;4;4;4;3;8;4;1;4;3;Q3;2019
6;24;España;No;No;No;No;Si;7;4;900;350;593;14;7;7;3;10;4;1;1;3;Q3;2019
6;19;Otros;No;Si;No;No;No;7;4;420;743;301;12;3;2;3;10;3;6;1;1;Q3;2019
6;44;España;No;Si;No;No;No;10;5;672;1.190;838;7;5;3;1;10;4;1;2;2;Q3;2019
1;56;Suecia;No;Si;No;No;No;7;2;477;610;150;10;3;2;3;8;4;1;4;1;Q3;2019
6;45;Italia;Si;No;No;No;No;20;6;810;700;1.600;20;1;1;5;10;4;1;1;1;Q3;2019
6;51;Italia;No;No;No;No;Si;7;4;926;1.655;519;7;3;3;4;10;4;1;3;1;Q3;2019
1;53;Italia;No;Si;No;No;No;7;3;790;1.410;250;10;18;10;3;10;4;6;4;2;Q3;2019
6;25;Paises Bajos;No;No;No;Si;No;9;3;2.703;3.126;493;2;12;12;3;8;4;1;2;2;Q3;2019
6;46;Paises Bajos;No;No;Si;No;No;6;3;570;659;870;8;8;8;3;1;4;1;2;4;Q3;2019
1;33;Paises Bajos;No;No;No;Si;No;7;4;371;429;400;10;3;2;3;8;4;1;2;2;Q3;2019
1;60;Paises Bajos;No;Si;No;No;No;14;5;375;1.500;900;5;20;20;3;10;2;1;2;2;Q3;2019
6;19;Paises Bajos;No;Si;No;No;No;11;3;927;1.073;500;3;2;2;4;10;3;1;2;3;Q3;2019
1;17;Alemania;No;No;No;No;Si;7;4;747;1.149;1.351;7;2;0;4;10;2;1;3;2;Q3;2019
1;47;Alemania;No;No;Si;No;No;10;4;1.771;2.724;105;1;2;2;4;8;4;4;4;4;Q3;2019
6;38;Otros;No;No;Si;No;No;9;4;550;550;1.107;8;1;0;5;10;4;1;4;3;Q3;2019
1;48;Bélgica;No;Si;No;No;No;7;3;623;1.639;337;3;1;0;3;6;4;3;2;2;Q3;2019
6;50;Bélgica;No;Si;No;No;No;10;1;789;2.074;1.137;10;12;12;3;9;4;7;2;2;Q3;2019
6;45;Bélgica;No;Si;No;No;No;8;3;523;1.377;250;4;15;3;5;10;3;3;3;2;Q3;2019
6;69;Bélgica;No;No;Si;No;No;10;2;1.202;3.161;157;2;15;13;3;10;4;7;2;3;Q3;2019
1;46;Bélgica;No;Si;No;No;No;12;1;500;3.500;1.000;2;3;1;3;9;4;3;4;4;Q3;2019
1;44;Bélgica;No;Si;No;No;No;7;1;486;1.277;1.437;14;6;6;3;10;4;4;3;2;Q3;2019
6;16;Bélgica;No;No;No;No;Si;7;1;1.500;2.500;700;7;3;2;3;7;3;6;3;2;Q3;2019
1;53;Bélgica;No;Si;No;No;No;14;2;982;2.581;537;2;10;9;3;10;3;7;3;2;Q3;2019
6;53;Italia;No;Si;No;No;No;7;1;1.000;1.500;250;9;3;1;3;10;4;1;4;1;Q3;2019
1;62;Irlanda;No;No;No;Si;No;5;4;220;180;545;16;9;9;3;10;3;1;2;1;Q3;2019
1;56;Irlanda;No;Si;No;No;No;10;2;900;2.000;450;8;12;12;3;10;4;1;3;1;Q3;2019
6;33;Irlanda;No;No;Si;No;No;10;3;1.824;2.623;1.053;3;2;1;5;10;4;1;1;4;Q3;2019
1;44;Irlanda;No;No;No;Si;No;3;2;300;800;600;6;3;3;3;8;4;1;4;1;Q3;2019
1;42;Italia;No;No;No;Si;No;9;5;280;348;520;8;10;10;4;10;4;1;2;1;Q3;2019
6;53;Irlanda;No;Si;No;No;No;7;4;875;456;856;7;14;2;3;9;3;1;4;2;Q3;2019
6;45;España;No;Si;No;No;No;5;3;400;300;500;8;1;1;3;10;2;11;2;2;Q3;2019
6;28;España;No;Si;No;No;No;7;4;200;500;850;15;1;0;3;10;4;8;1;2;Q3;2019
1;58;España;No;Si;No;No;No;6;2;383;679;738;10;3;0;3;2;4;1;2;1;Q3;2019
1;36;Otros;No;Si;No;No;No;8;4;600;600;600;12;2;1;5;10;4;4;3;2;Q3;2019
1;31;Otros;No;Si;No;No;No;7;5;725;1.021;634;10;1;1;4;10;4;2;1;2;Q3;2019
6;32;Otros;No;Si;No;No;No;7;5;642;904;1.154;10;10;2;5;10;4;1;1;2;Q3;2019
1;34;Suecia;No;Si;No;No;No;7;1;724;2.120;571;6;15;15;3;10;4;4;4;2;Q3;2019
1;50;Alemania;No;Si;No;No;No;9;2;747;1.148;165;12;10;4;3;8;4;1;4;3;Q3;2019
1;49;Otros;No;Si;No;No;No;7;2;676;952;1.254;5;2;0;4;10;1;5;1;2;Q3;2019
1;32;Otros;No;No;Si;No;No;11;6;753;682;1.051;9;4;1;3;8;4;1;2;3;Q3;2019
6;46;Otros;No;No;Si;No;No;11;2;1.751;2.466;1.254;4;1;1;2;10;4;3;2;4;Q3;2019
1;39;Otros;No;No;Si;No;No;11;2;1.214;1.709;1.354;5;2;1;3;7;4;3;2;4;Q3;2019
6;38;Otros;No;No;Si;No;No;10;2;1.361;1.916;1.054;5;1;0;3;10;4;1;2;4;Q3;2019
6;30;Otros;No;No;Si;No;No;8;2;872;1.227;713;3;2;2;5;9;3;4;3;3;Q3;2019
1;30;Otros;No;No;No;Si;No;6;2;266;374;424;8;9;9;4;10;3;1;1;1;Q3;2019
1;43;Otros;No;No;Si;No;No;4;4;630;750;286;5;2;0;2;10;4;2;4;4;Q3;2019
1;19;Suiza;No;Si;No;No;No;7;3;245;374;328;4;3;3;4;6;1;10;2;1;Q3;2019
6;18;Suiza;No;No;No;Si;No;7;3;508;775;374;5;1;1;4;8;4;4;2;4;Q3;2019
1;45;Suiza;No;No;Si;No;No;7;4;696;1.062;515;12;2;2;4;8;3;1;3;3;Q3;2019
6;20;Suiza;No;No;No;No;Si;7;2;508;775;620;4;1;1;3;5;3;6;3;4;Q3;2019
1;53;España;No;No;Si;No;No;4;2;1.000;1.300;600;6;2;2;5;10;4;1;2;4;Q3;2019
1;37;España;No;No;No;Si;No;9;3;1.088;2.612;721;15;15;15;5;10;4;1;2;2;Q3;2019
1;34;España;Si;No;No;No;No;7;4;200;260;637;15;2;2;2;6;3;1;2;1;Q3;2019
6;23;España;No;No;No;No;Si;4;3;415;735;200;15;1;0;5;10;4;1;3;4;Q3;2019
1;48;Italia;No;No;No;Si;No;10;2;2.028;5.334;1.337;3;2;1;3;3;4;1;4;3;Q3;2019
1;37;Alemania;No;No;Si;No;No;10;1;1.694;2.606;1.000;8;5;3;4;10;3;4;3;4;Q3;2019
6;41;Otros;No;No;Si;No;No;18;6;1.020;1.374;2.156;10;3;3;5;10;3;1;1;3;Q3;2019
6;50;España;No;No;Si;No;No;12;2;800;2.600;348;1;6;2;3;5;3;1;2;3;Q3;2019
6;47;España;No;Si;No;No;No;12;1;700;3.000;1.330;1;2;1;5;10;4;3;4;3;Q3;2019
6;47;España;No;No;Si;No;No;7;2;830;1.470;160;4;4;3;3;8;4;1;2;3;Q3;2019
6;43;Paises Bajos;No;No;Si;No;No;16;4;1.127;1.303;421;8;7;7;3;10;3;1;2;4;Q3;2019
6;23;Paises Bajos;Si;No;No;No;No;7;2;640;740;195;0;1;1;4;7;4;1;2;1;Q3;2019
6;43;Otros;No;Si;No;No;No;7;2;742;858;280;1;2;0;3;10;4;1;2;4;Q3;2019
6;48;Paises Bajos;No;No;Si;No;No;14;3;11.200;5.600;1.250;10;6;2;3;6;3;3;2;2;Q3;2019
1;65;Paises Bajos;No;Si;No;No;No;16;4;895;1.035;1.671;14;24;24;4;10;3;5;4;2;Q3;2019
6;46;Paises Bajos;No;No;Si;No;No;14;3;1.080;1.249;1.803;10;2;1;3;7;3;1;3;4;Q3;2019
1;50;Paises Bajos;No;No;Si;No;No;14;5;1.312;1.518;2.170;5;1;1;4;8;4;1;2;3;Q3;2019
6;20;Reino Unido;No;No;No;No;Si;10;4;279;2.118;1.020;5;10;10;5;10;4;6;3;3;Q3;2019
6;56;Reino Unido;No;Si;No;No;No;7;4;304;450;1.016;8;3;2;3;7;3;1;2;3;Q3;2019
6;43;Reino Unido;No;No;Si;No;No;14;3;1.965;2.914;168;3;4;1;5;10;3;1;3;4;Q3;2019
1;40;Reino Unido;No;Si;No;No;No;7;4;718;1.065;768;10;5;3;4;8;3;1;1;5;Q3;2019
6;41;Reino Unido;No;Si;No;No;No;10;3;618;916;906;16;8;7;4;9;3;1;2;2;Q3;2019
6;21;Reino Unido;No;Si;No;No;No;10;3;842;1.249;638;2;6;6;4;10;4;1;2;5;Q3;2019
6;32;España;No;Si;No;No;No;7;2;523;927;600;7;3;1;3;10;4;1;3;2;Q3;2019
1;37;España;No;Si;No;No;No;21;4;600;750;1.500;16;3;0;5;10;4;1;2;2;Q3;2019
6;52;España;No;Si;No;No;No;11;5;600;1.200;400;8;8;5;3;10;4;1;3;2;Q3;2019
1;24;España;No;Si;No;No;No;10;4;217;383;380;10;2;1;3;10;4;6;1;3;Q3;2019
6;27;España;No;No;No;Si;No;6;4;686;1.214;925;11;4;1;4;10;4;1;2;4;Q3;2019
6;22;España;No;Si;No;No;No;7;4;400;600;276;14;2;2;4;10;4;6;2;4;Q3;2019
1;27;España;No;No;No;No;Si;8;6;160;750;465;13;2;1;3;10;4;1;2;3;Q3;2019
6;26;España;No;Si;No;No;No;7;4;239;423;676;14;2;1;4;8;4;4;1;2;Q3;2019
6;55;España;No;No;No;No;Si;7;4;540;346;812;8;1;0;5;10;3;1;1;2;Q3;2019
6;23;España;No;No;No;Si;No;8;4;500;600;400;12;2;1;3;6;4;1;1;4;Q3;2019
1;54;España;Si;No;No;No;No;3;2;400;600;340;9;10;4;3;8;4;1;3;5;Q3;2019
1;65;España;No;Si;No;No;No;14;1;1.083;1.917;1.880;5;14;11;2;5;4;2;3;3;Q3;2019
6;54;España;No;No;Si;No;No;17;3;900;1.900;500;4;14;11;3;10;4;6;1;2;Q3;2019
1;52;Alemania;No;No;Si;No;No;14;4;1.141;1.754;555;10;3;1;4;8;4;1;2;5;Q3;2019
6;27;Reino Unido;No;Si;No;No;No;7;2;955;1.416;686;2;1;1;4;9;1;1;1;3;Q3;2019
1;57;Reino Unido;No;No;No;No;Si;5;2;1.895;1.338;1.000;2;1;1;3;9;4;1;4;3;Q3;2019
6;36;Otros;No;No;No;No;Si;7;2;1.650;2.448;198;6;5;0;5;10;4;7;3;2;Q3;2019
6;46;Reino Unido;No;No;Si;No;No;14;3;1.167;1.731;1.916;12;2;2;5;10;4;1;4;3;Q3;2019
1;40;Reino Unido;Si;No;No;No;No;4;3;67;223;219;7;20;20;3;10;4;1;4;1;Q3;2019
1;36;España;No;Si;No;No;No;14;4;700;1.300;800;18;2;1;3;9;4;1;4;2;Q3;2019
6;22;Otros;No;No;No;No;Si;7;2;640;2.256;50;4;2;2;4;8;4;1;2;3;Q3;2019
1;49;Italia;No;No;Si;No;No;10;1;1.300;2.500;1.000;12;5;1;4;10;4;1;4;4;Q3;2019
1;24;Reino Unido;Si;No;No;No;No;6;3;334;557;500;10;2;2;3;6;4;1;2;1;Q3;2019
6;38;Reino Unido;No;No;Si;No;No;12;3;1.067;1.582;687;5;8;3;3;10;4;1;2;4;Q3;2019
1;40;Reino Unido;No;Si;No;No;No;14;4;393;583;1.235;8;4;4;5;10;4;1;2;3;Q3;2019
1;39;Reino Unido;No;No;Si;No;No;7;3;528;783;412;3;2;2;3;10;1;1;2;6;Q3;2019
1;60;Reino Unido;No;No;Si;No;No;14;3;609;903;989;16;12;12;3;9;3;9;2;3;Q3;2019
6;44;Reino Unido;No;No;Si;No;No;7;4;808;1.199;20;2;1;1;4;9;4;1;1;4;Q3;2019
6;44;Reino Unido;No;No;No;No;Si;4;4;167;223;439;6;20;20;4;10;1;1;2;2;Q3;2019
6;45;Reino Unido;No;No;Si;No;No;7;4;853;1.265;300;2;2;1;3;10;4;1;3;4;Q3;2019
6;47;Reino Unido;No;Si;No;No;No;11;4;1.003;1.449;943;9;3;3;3;8;4;1;2;4;Q3;2019
6;44;Otros;No;No;No;Si;No;5;4;173;243;454;14;3;1;3;8;3;4;2;3;Q3;2019
1;37;Otros;Si;No;No;No;No;5;3;108;152;240;3;2;1;5;10;4;4;2;1;Q3;2019
6;52;Alemania;No;No;Si;No;No;10;2;944;1.451;195;3;3;3;3;6;3;1;2;3;Q3;2019
6;36;Alemania;No;No;Si;No;No;14;1;1.141;1.755;405;6;3;3;4;9;4;1;2;3;Q3;2019
6;29;España;No;No;No;No;Si;7;4;70;350;550;5;15;15;3;8;4;3;1;4;Q3;2019
1;38;Reino Unido;No;No;Si;No;No;7;2;1.381;2.048;247;1;11;1;3;9;4;1;4;3;Q3;2019
6;46;Reino Unido;No;No;Si;No;No;10;2;2.862;4.246;638;3;4;1;3;10;4;1;4;4;Q3;2019
1;25;Reino Unido;Si;No;No;No;No;7;4;300;445;338;10;2;2;4;9;1;1;3;1;Q3;2019
6;36;Reino Unido;No;No;Si;No;No;10;4;1.561;2.315;738;2;2;2;5;10;4;1;3;3;Q3;2019
6;64;Reino Unido;No;No;No;No;Si;7;4;4.040;5.993;800;5;1;1;5;10;3;7;1;3;Q3;2019
1;52;España;No;No;No;No;Si;15;2;2.296;4.066;3.138;5;3;0;3;10;4;3;2;4;Q3;2019
6;48;España;No;No;Si;No;No;7;5;700;940;1.067;9;2;0;3;8;4;1;4;4;Q3;2019
6;62;Alemania;No;Si;No;No;No;12;1;983;1.512;305;7;12;1;4;10;4;1;3;1;Q3;2019
